markdown_date,store_id,sku,category,original_price,markdown_price,discount_pct,base_quantity_sold,markdown_quantity_sold,quantity_uplift_pct,markdown_duration_days,unit_cost,base_margin_dollars,markdown_margin_dollars
20200907,531,39,Category 06,42.68,29.96,29.8,68,98,44.7,25,22.8,1351,701
20200430,171,2,Category 01,30.31,21.7,28.4,77,103,34.1,29,15.99,1102,588
20201222,1634,64,Category 01,56.05,48.01,14.3,78,91,17.2,42,32.22,1858,1436
20200610,1208,7,Category 06,59.42,46.54,21.7,37,49,32.5,28,33.79,948,624
20201203,1830,39,Category 06,44.88,33.88,24.5,55,75,36.8,30,22.8,1214,831
20200707,1311,7,Category 06,67.25,53.21,20.9,77,101,31.3,36,33.79,2576,1961
20200528,1013,46,Category 04,52.46,40.99,21.9,36,47,32.8,31,24.88,992,757
20200822,875,52,Category 06,39.66,34.29,13.5,78,93,20.3,42,20.74,1475,1260
20201127,1556,155,Category 01,39.91,33.49,16.1,59,70,19.3,38,22.82,1008,746
20201119,486,83,Category 05,58.57,42.6,27.3,77,108,40.9,55,31.61,2075,1186
20201122,1857,154,Category 01,50.35,38.78,23.0,49,62,27.6,41,27.57,1116,695
20200324,1164,107,Category 10,44.14,39.06,11.5,49,57,17.3,29,25.22,927,788
20200210,875,153,Category 02,78.78,60.98,22.6,65,87,33.9,52,40.66,2477,1767
20200503,63,52,Category 06,40.59,30.19,25.6,52,71,38.4,40,20.74,1032,670
20200929,1068,149,Category 03,31.26,20.12,36.0,28,39,42.8,23,18.29,363,71
20200928,1452,64,Category 01,63.39,42.72,32.6,19,26,39.1,29,32.22,592,273
20200118,639,107,Category 10,49.13,43.35,11.8,22,25,17.6,32,25.22,526,453
20201015,63,7,Category 06,63.48,41.19,35.1,57,87,52.7,30,33.79,1692,643
20200315,600,64,Category 01,56.31,49.59,11.9,71,81,14.3,21,32.22,1710,1406
20200215,1937,148,Category 03,32.7,26.44,19.1,36,44,23.0,20,19.46,476,307
20201115,1712,148,Category 03,33.56,27.12,19.2,46,56,23.0,38,19.46,648,428
20200609,1393,155,Category 01,40.19,25.89,35.6,28,39,42.7,18,22.82,486,119
20200518,1857,8,Category 05,55.36,41.09,25.8,32,44,38.7,24,31.14,775,437
20200712,377,110,Category 02,69.88,56.0,19.9,24,31,29.8,43,33.7,868,691
20200909,1452,1,Category 07,56.8,44.54,21.6,23,30,32.4,50,29.23,634,459
20200725,1232,110,Category 02,70.65,46.71,33.9,78,117,50.8,19,33.7,2882,1522
20200312,1625,39,Category 06,40.18,32.98,17.9,62,78,26.9,45,22.8,1077,794
20200410,381,153,Category 02,80.53,70.22,12.8,15,17,19.2,17,40.66,598,502
20200831,381,3,Category 01,40.47,25.76,36.3,16,22,43.6,33,22.1,293,80
20200716,665,110,Category 02,65.92,42.75,35.2,33,50,52.7,27,33.7,1063,452
20200705,574,7,Category 06,66.43,54.84,17.4,28,35,26.2,25,33.79,913,736
20200809,1232,67,Category 05,36.41,23.55,35.3,26,39,53.0,45,20.88,403,104
20200802,1068,7,Category 06,62.04,44.21,28.7,61,87,43.1,27,33.79,1723,906
20201118,1283,110,Category 02,73.72,47.49,35.6,34,52,53.4,53,33.7,1360,717
20201009,1208,2,Category 01,28.3,20.47,27.7,76,101,33.2,15,15.99,935,452
20201212,665,83,Category 05,56.02,36.94,34.1,66,99,51.1,32,31.61,1611,527
20200823,721,110,Category 02,67.17,59.89,10.8,15,17,16.3,34,33.7,502,445
20201102,1327,8,Category 05,56.03,36.48,34.9,68,103,52.3,45,31.14,1692,550
20200809,98,76,Category 05,42.95,38.44,10.5,77,89,15.8,20,22.03,1610,1460
20200414,1094,57,Category 04,67.99,51.45,24.3,16,21,36.5,19,34.92,529,347
20200212,1925,8,Category 05,54.32,42.74,21.3,62,81,32.0,16,31.14,1437,939
20201122,1027,67,Category 05,39.37,24.11,38.8,41,64,58.1,52,20.88,758,206
20200116,531,67,Category 05,38.1,28.46,25.3,26,35,38.0,49,20.88,447,265
20201112,1712,149,Category 03,32.88,24.93,24.2,48,61,29.0,54,18.29,700,405
20200831,579,154,Category 01,51.14,37.26,27.1,25,33,32.6,44,27.57,589,319
20200126,978,52,Category 06,37.26,29.76,20.1,35,45,30.2,38,20.74,578,405
20200722,210,111,Category 04,54.59,45.48,16.7,77,96,25.0,35,28.95,1974,1586
20200518,371,39,Category 06,40.59,35.44,12.7,16,19,19.0,38,22.8,284,240
20200929,1425,107,Category 10,49.29,41.05,16.7,22,27,25.1,21,25.22,529,427
20200313,371,155,Category 01,43.85,39.04,11.0,39,44,13.2,27,22.82,820,713
20200903,377,153,Category 02,83.18,58.04,30.2,54,78,45.3,23,40.66,2296,1355
20200830,339,107,Category 10,49.8,43.92,11.8,35,41,17.7,48,25.22,860,766
20200515,1459,46,Category 04,51.57,37.57,27.1,45,63,40.7,44,24.88,1201,799
20200310,999,3,Category 01,41.35,33.29,19.5,27,33,23.4,55,22.1,519,369
20200131,1164,107,Category 10,45.54,37.71,17.2,52,65,25.8,45,25.22,1056,811
20200417,574,148,Category 03,33.88,23.79,29.8,76,103,35.7,49,19.46,1095,445
20200520,1302,57,Category 04,72.46,56.81,21.6,67,88,32.4,54,34.92,2515,1926
20200704,1710,52,Category 06,39.12,32.44,17.1,58,72,25.6,30,20.74,1066,842
20200509,679,57,Category 04,73.41,49.05,33.2,26,38,49.8,17,34.92,1000,536
20200726,1556,3,Category 01,40.63,30.65,24.6,25,32,29.5,45,22.1,463,273
20200108,1208,83,Category 05,60.45,54.31,10.1,17,19,15.2,17,31.61,490,431
20200325,485,2,Category 01,30.97,23.22,25.0,22,28,30.0,16,15.99,329,202
20201125,1392,111,Category 04,54.98,35.24,35.9,65,100,53.9,20,28.95,1691,629
20201204,1013,148,Category 03,33.72,24.42,27.6,78,103,33.1,37,19.46,1112,510
20200718,1327,83,Category 05,56.64,39.63,30.0,46,66,45.0,54,31.61,1151,529
20200717,1838,67,Category 05,40.44,34.85,13.8,26,31,20.7,31,20.88,508,433
20200821,679,39,Category 06,42.18,30.87,26.8,27,37,40.2,15,22.8,523,298
20200901,978,8,Category 05,60.83,40.68,33.1,32,47,49.7,15,31.14,950,448
20200127,531,3,Category 01,39.58,24.4,38.3,67,97,46.0,21,22.1,1171,223
20200815,1164,64,Category 01,60.24,37.27,38.1,42,61,45.8,28,32.22,1176,308
20200929,63,64,Category 01,61.45,52.22,15.0,79,93,18.0,17,32.22,2309,1860
20200225,1354,6,Category 06,62.51,41.66,33.4,15,22,50.0,46,32.93,443,192
20200129,1937,110,Category 02,71.86,53.52,25.5,24,33,38.3,34,33.7,915,654
20200525,904,148,Category 03,34.99,23.49,32.9,45,62,39.4,48,19.46,698,249
20201217,1925,148,Category 03,35.19,29.54,16.0,77,91,19.3,26,19.46,1211,917
20201129,1311,3,Category 01,41.22,25.13,39.0,53,77,46.8,35,22.1,1013,233
20200617,371,64,Category 01,59.56,45.56,23.5,48,61,28.2,44,32.22,1312,813
20200511,1589,76,Category 05,38.85,32.96,15.2,61,74,22.7,28,22.03,1026,808
20200323,1589,83,Category 05,60.92,41.94,31.1,17,24,46.7,32,31.61,498,247
20201005,567,107,Category 10,50.21,35.35,29.6,70,101,44.4,34,25.22,1749,1023
20200904,1710,39,Category 06,44.55,30.87,30.7,30,43,46.1,43,22.8,652,347
20200426,397,154,Category 01,51.97,36.32,30.1,71,96,36.1,19,27.57,1732,840
20201228,338,52,Category 06,36.35,23.21,36.1,27,41,54.2,28,20.74,421,101
20200610,1838,57,Category 04,72.79,61.97,14.9,36,44,22.3,39,34.92,1363,1190
20200424,273,2,Category 01,28.09,22.83,18.7,22,26,22.5,48,15.99,266,177
20200121,600,39,Category 06,42.43,36.85,13.1,52,62,19.7,35,22.8,1020,871
20201007,1393,107,Category 10,47.2,39.49,16.3,15,18,24.5,50,25.22,329,256
20201027,397,8,Category 05,55.71,40.95,26.5,76,106,39.7,49,31.14,1867,1039
20200125,1937,111,Category 04,56.02,37.94,32.3,33,48,48.4,23,28.95,893,431
20200613,1160,46,Category 04,51.97,33.5,35.5,58,88,53.3,26,24.88,1571,758
20200101,334,148,Category 03,33.97,23.65,30.4,58,79,36.5,18,19.46,841,331
20201101,639,64,Category 01,63.22,43.92,30.5,17,23,36.6,38,32.22,527,269
20201205,273,8,Category 05,59.7,50.76,15.0,71,86,22.5,37,31.14,2027,1687
20201216,1589,67,Category 05,41.0,24.94,39.2,57,90,58.8,41,20.88,1146,365
20200615,1013,148,Category 03,32.4,24.84,23.3,61,78,28.0,15,19.46,789,419
20200316,1936,6,Category 06,59.24,50.64,14.5,30,36,21.8,35,32.93,789,637
20200905,1354,67,Category 05,39.99,35.57,11.1,73,85,16.6,45,20.88,1395,1248
20200621,486,110,Category 02,71.73,61.37,14.4,61,74,21.7,29,33.7,2319,2047
20201013,337,3,Category 01,40.44,25.97,35.8,54,77,42.9,43,22.1,990,297
20200827,614,149,Category 03,29.75,26.15,12.1,60,68,14.5,40,18.29,687,534
20201026,1182,83,Category 05,60.64,52.82,12.9,25,29,19.3,38,31.61,725,615
20200115,1625,39,Category 06,40.54,27.56,32.0,70,103,48.0,24,22.8,1241,490
20200204,273,148,Category 03,31.22,25.68,17.8,52,63,21.3,30,19.46,611,391
20200901,1452,67,Category 05,36.7,23.76,35.3,68,103,52.9,33,20.88,1075,296
20201120,1843,64,Category 01,57.42,36.09,37.1,53,76,44.6,51,32.22,1335,294
20200906,209,1,Category 07,53.7,32.41,39.7,68,108,59.5,49,29.23,1663,343
20200831,1393,154,Category 01,49.31,37.83,23.3,52,66,27.9,41,27.57,1130,677
20200903,171,83,Category 05,59.59,43.37,27.2,28,39,40.8,36,31.61,783,458
20200720,303,107,Category 10,44.85,39.53,11.9,64,75,17.8,14,25.22,1256,1073
20201024,1712,2,Category 01,31.86,22.15,30.5,79,107,36.6,27,15.99,1253,659
20200922,545,46,Category 04,51.73,36.16,30.1,65,94,45.1,17,24.88,1745,1060
20200817,1857,39,Category 06,42.23,35.3,16.4,68,84,24.6,19,22.8,1321,1049
20200805,1587,111,Category 04,56.99,51.04,10.4,58,67,15.7,29,28.95,1626,1480
20200914,1646,67,Category 05,37.35,24.41,34.7,38,57,52.0,53,20.88,625,201
20200321,1311,153,Category 02,80.29,51.72,35.6,37,56,53.4,35,40.66,1466,619
20201208,1327,46,Category 04,46.89,30.09,35.8,34,52,53.7,51,24.88,748,270
20200112,1354,7,Category 06,66.12,51.4,22.3,40,53,33.4,40,33.79,1293,933
20200802,1625,52,Category 06,36.05,22.88,36.5,73,113,54.8,26,20.74,1117,241
20200328,486,46,Category 04,46.25,31.66,31.6,39,57,47.3,44,24.88,833,386
20200816,574,64,Category 01,59.42,44.86,24.5,25,32,29.4,29,32.22,680,404
20200627,567,2,Category 01,28.01,23.15,17.3,79,95,20.8,51,15.99,949,680
20200721,1101,83,Category 05,60.05,47.37,21.1,24,31,31.7,30,31.61,682,488
20201210,1459,3,Category 01,38.96,27.11,30.4,78,106,36.5,18,22.1,1315,531
20200207,600,107,Category 10,43.58,30.19,30.7,35,51,46.1,55,25.22,642,253
20200409,999,153,Category 02,78.32,55.66,28.9,25,35,43.4,49,40.66,941,525
20201021,531,39,Category 06,42.88,34.8,18.8,26,33,28.3,26,22.8,522,395
20200503,1537,111,Category 04,54.84,47.61,13.2,49,58,19.8,47,28.95,1268,1082
20201026,1925,52,Category 06,39.06,34.49,11.7,57,67,17.5,54,20.74,1044,921
20200817,1101,7,Category 06,61.03,52.41,14.1,37,44,21.2,28,33.79,1007,819
20200402,625,57,Category 04,73.07,44.2,39.5,75,119,59.3,43,34.92,2861,1104
20200403,999,46,Category 04,46.17,33.81,26.8,76,106,40.2,43,24.88,1618,946
20200510,639,149,Category 03,30.49,23.26,23.7,17,21,28.5,30,18.29,207,104
20200706,1392,8,Category 05,55.42,37.16,32.9,33,49,49.4,51,31.14,801,294
20201008,373,153,Category 02,79.42,57.71,27.3,52,73,41.0,39,40.66,2015,1244
20200724,334,149,Category 03,30.33,24.37,19.6,75,92,23.6,17,18.29,902,559
20200704,1646,52,Category 06,40.12,29.73,25.9,71,98,38.8,43,20.74,1375,881
20200112,210,155,Category 01,40.74,29.19,28.3,40,53,34.0,36,22.82,716,337
20200824,579,3,Category 01,39.04,24.38,37.5,15,21,45.1,15,22.1,254,47
20200514,679,107,Category 10,49.16,39.43,19.8,46,59,29.7,41,25.22,1101,838
20201119,273,2,Category 01,28.42,22.85,19.6,26,32,23.5,55,15.99,323,219
20200801,625,7,Category 06,67.56,45.37,32.8,47,70,49.3,23,33.79,1587,810
20200323,274,76,Category 05,42.88,35.56,17.1,51,64,25.6,18,22.03,1063,865
20201216,531,110,Category 02,69.13,44.76,35.2,61,93,52.9,23,33.7,2161,1028
20201128,1311,3,Category 01,40.33,29.06,27.9,35,46,33.5,31,22.1,638,320
20200608,98,149,Category 03,30.17,21.95,27.3,18,23,32.7,14,18.29,213,84
20200424,397,46,Category 04,46.54,36.35,21.9,36,47,32.8,21,24.88,779,539
20200203,790,46,Category 04,48.46,40.58,16.3,75,93,24.4,49,24.88,1768,1460
20200123,273,154,Category 01,47.79,42.45,11.2,52,58,13.4,53,27.57,1051,863
20200420,171,149,Category 03,32.12,20.93,34.8,32,45,41.8,51,18.29,442,118
20201220,871,46,Category 04,51.21,41.83,18.3,41,52,27.5,18,24.88,1079,881
20200830,1925,107,Category 10,49.9,32.51,34.8,17,25,52.3,34,25.22,419,182
20201112,1329,154,Category 01,52.73,47.1,10.7,67,75,12.8,51,27.57,1685,1464
20201128,574,76,Category 05,39.9,35.51,11.0,18,20,16.5,54,22.03,321,269
20201109,1556,7,Category 06,59.19,43.36,26.8,22,30,40.1,51,33.79,558,287
20200421,1452,149,Category 03,29.87,20.39,31.7,16,22,38.1,48,18.29,185,46
20200121,337,83,Category 05,61.01,43.85,28.1,41,58,42.2,41,31.61,1205,709
20201006,178,39,Category 06,45.35,40.64,10.4,77,88,15.6,40,22.8,1736,1569
20200214,1182,57,Category 04,64.57,49.45,23.4,50,67,35.1,35,34.92,1482,973
20200627,1101,111,Category 04,54.14,36.2,33.1,61,91,49.7,46,28.95,1536,659
20201215,1616,7,Category 06,64.62,49.01,24.2,76,103,36.2,55,33.79,2343,1567
20201217,1712,111,Category 04,57.51,42.09,26.8,32,44,40.2,39,28.95,913,578
20200908,978,3,Category 01,42.45,26.78,36.9,22,31,44.3,53,22.1,447,145
20200102,373,67,Category 05,40.29,31.79,21.1,17,22,31.6,55,20.88,329,240
20200602,206,76,Category 05,42.13,36.36,13.7,43,51,20.5,37,22.03,864,730
20200402,871,3,Category 01,40.31,31.51,21.8,70,88,26.2,25,22.1,1274,828
20200523,1822,110,Category 02,68.58,43.51,36.6,63,97,54.8,30,33.7,2197,951
20201119,508,7,Category 06,65.62,53.72,18.1,16,20,27.2,21,33.79,509,398
20200518,1311,107,Category 10,46.91,28.38,39.5,56,89,59.3,54,25.22,1214,281
20201227,679,1,Category 07,54.42,42.73,21.5,55,72,32.2,35,29.23,1385,971
20201208,249,149,Category 03,33.46,29.2,12.7,30,34,15.3,28,18.29,455,370
20201023,633,2,Category 01,31.84,24.36,23.5,64,82,28.2,19,15.99,1014,686
20200209,273,39,Category 06,45.23,39.35,13.0,42,50,19.5,48,22.8,942,827
20200316,1020,8,Category 05,55.21,42.62,22.8,72,96,34.2,46,31.14,1733,1102
20201210,232,111,Category 04,54.19,44.07,18.7,76,97,28.0,31,28.95,1918,1466
20200526,871,155,Category 01,43.9,27.64,37.0,66,95,44.4,50,22.82,1391,457
20200630,63,76,Category 05,41.98,29.79,29.0,66,94,43.6,31,22.03,1316,729
20200307,209,7,Category 06,65.12,55.75,14.4,38,46,21.6,16,33.79,1190,1010
20200717,600,2,Category 01,31.96,24.51,23.3,59,75,28.0,53,15.99,942,639
20200708,1160,52,Category 06,37.78,25.14,33.5,68,102,50.2,31,20.74,1158,448
20200322,1392,154,Category 01,54.12,33.78,37.6,44,63,45.1,36,27.57,1168,391
20200605,865,57,Category 04,69.29,56.31,18.7,50,64,28.1,18,34.92,1718,1368
20201007,1857,107,Category 10,43.61,32.83,24.7,70,95,37.1,36,25.22,1287,722
20200816,1634,107,Category 10,49.83,34.67,30.4,45,65,45.6,46,25.22,1107,614
20201030,1830,46,Category 04,48.35,30.17,37.6,79,123,56.4,54,24.88,1854,650
20200428,210,154,Category 01,52.08,46.3,11.1,24,27,13.3,44,27.57,588,505
20200402,904,111,Category 04,54.74,41.23,24.7,60,82,37.0,35,28.95,1547,1006
20200201,1843,57,Category 04,65.0,40.66,37.4,52,81,56.2,20,34.92,1564,464
20201005,1710,76,Category 05,42.33,27.6,34.8,46,70,52.2,28,22.03,933,389
20200313,1354,149,Category 03,33.52,24.19,27.8,79,105,33.4,23,18.29,1203,619
20200202,790,110,Category 02,71.44,51.78,27.5,22,31,41.3,14,33.7,830,560
20200708,871,107,Category 10,47.84,37.48,21.7,57,75,32.5,24,25.22,1289,919
20200401,1540,83,Category 05,58.45,38.48,34.2,59,89,51.2,44,31.61,1583,611
20200216,1452,83,Category 05,56.56,49.98,11.6,43,50,17.5,50,31.61,1072,918
20200207,508,155,Category 01,44.73,28.98,35.2,44,62,42.3,29,22.82,964,381
20201005,871,83,Category 05,62.29,49.28,20.9,35,45,31.3,42,31.61,1073,795
20200404,1425,3,Category 01,43.73,37.78,13.6,68,79,16.3,16,22.1,1470,1238
20200508,865,6,Category 06,60.91,45.0,26.1,79,109,39.2,23,32.93,2210,1315
20200213,1020,8,Category 05,57.72,43.97,23.8,45,61,35.7,37,31.14,1196,782
20200815,579,148,Category 03,35.47,27.67,22.0,29,36,26.4,38,19.46,464,295
20201118,790,1,Category 07,53.73,39.77,26.0,21,29,39.0,50,29.23,514,305
20200921,164,2,Category 01,31.64,19.0,40.0,32,47,47.9,15,15.99,500,141
20201003,1329,6,Category 06,62.8,50.36,19.8,35,45,29.7,43,32.93,1045,784
20200318,1311,149,Category 03,33.51,25.2,24.8,61,79,29.8,54,18.29,928,545
20200709,249,1,Category 07,54.88,44.75,18.5,32,40,27.7,50,29.23,820,620
20200117,1937,107,Category 10,47.78,35.29,26.1,28,38,39.2,39,25.22,631,382
20200913,875,76,Category 05,41.66,27.03,35.1,59,90,52.7,23,22.03,1158,450
20200515,1625,154,Category 01,48.73,33.1,32.1,64,88,38.5,34,27.57,1354,486
20201114,1283,57,Category 04,73.77,63.13,14.4,18,21,21.6,39,34.92,699,592
20201005,574,67,Category 05,41.13,33.44,18.7,41,52,28.0,51,20.88,830,653
20200509,1302,155,Category 01,44.31,36.53,17.6,34,41,21.1,24,22.82,730,562
20201109,1625,148,Category 03,31.03,27.03,12.9,18,20,15.5,37,19.46,208,151
20200825,633,153,Category 02,83.41,69.76,16.4,24,29,24.5,23,40.66,1026,843
20200930,1763,148,Category 03,32.41,21.41,36.4,17,23,40.7,31,19.46,220,44
20201124,425,3,Category 01,41.89,25.29,39.6,51,75,47.6,14,22.1,1009,239
20200204,1208,46,Category 04,49.99,41.14,17.7,36,45,26.6,53,24.88,903,731
20200122,377,155,Category 01,44.01,31.48,28.5,64,85,34.2,17,22.82,1356,736
20200710,721,6,Category 06,64.27,49.88,22.4,46,61,33.6,36,32.93,1441,1033
20200112,274,107,Category 10,49.59,43.34,12.6,47,55,18.9,32,25.22,1145,996
20200721,1013,2,Category 01,31.86,22.08,30.7,42,57,36.8,42,15.99,666,347
20201030,249,1,Category 07,52.25,36.53,30.1,34,49,45.1,51,29.23,782,357
20200814,373,52,Category 06,40.17,24.41,39.2,29,46,58.8,39,20.74,563,168
20200908,999,107,Category 10,48.73,37.0,24.1,49,66,36.1,14,25.22,1151,777
20201015,1712,2,Category 01,30.24,26.57,12.2,55,63,14.6,32,15.99,783,666
20200616,373,64,Category 01,63.47,54.78,13.7,79,91,16.4,22,32.22,2468,2052
20200328,633,111,Category 04,52.94,33.53,36.7,39,60,55.0,16,28.95,935,274
20201206,273,76,Category 05,39.9,25.42,36.3,72,111,54.4,40,22.03,1286,376
20200113,303,76,Category 05,43.67,33.59,23.1,36,48,34.6,50,22.03,779,554
20200815,1857,6,Category 06,62.48,56.1,10.2,55,63,15.3,50,32.93,1625,1459
20200619,1160,155,Category 01,39.53,28.81,27.1,15,19,32.5,46,22.82,250,113
20200802,1843,76,Category 05,42.99,30.19,29.8,76,109,44.7,54,22.03,1592,889
20200716,978,154,Category 01,52.42,38.85,25.9,75,98,31.1,34,27.57,1863,1105
20200318,1712,6,Category 06,62.62,44.98,28.2,54,76,42.3,20,32.93,1603,915
20200108,178,1,Category 07,57.16,46.17,19.2,78,100,28.8,22,29.23,2178,1694
20200211,721,8,Category 05,58.19,37.58,35.4,36,55,53.1,21,31.14,973,354
20200927,1425,64,Category 01,57.43,46.85,18.4,67,81,22.1,14,32.22,1689,1185
20200806,1712,154,Category 01,51.59,34.57,33.0,36,50,39.6,48,27.57,864,350
20200114,600,46,Category 04,46.93,39.17,16.5,73,91,24.8,31,24.88,1609,1300
20200525,999,64,Category 01,59.1,36.04,39.0,53,77,46.8,45,32.22,1424,294
20201204,1311,57,Category 04,65.01,44.76,31.2,35,51,46.7,45,34.92,1053,501
20200319,1858,76,Category 05,41.27,27.52,33.3,46,68,50.0,24,22.03,885,373
20200718,904,64,Category 01,60.61,37.75,37.7,63,91,45.3,46,32.22,1788,503
20200105,871,57,Category 04,64.05,57.18,10.7,52,60,16.1,41,34.92,1514,1335
20200409,1925,46,Category 04,46.45,38.48,17.2,17,21,25.7,30,24.88,366,285
20201028,1101,155,Category 01,41.88,26.76,36.1,58,83,43.3,55,22.82,1105,327
20200727,1858,148,Category 03,35.16,29.51,16.1,24,28,19.3,18,19.46,376,281
20201004,1616,67,Category 05,39.54,34.64,12.4,56,66,18.6,46,20.88,1044,908
