date,store_id,product_id,product_category,quantity_demanded,on_hand_inventory,safety_stock,current_price,base_price,cost_price,gross_margin,margin_percentage,competitor_price,price_elasticity,is_promoted,promotion_discount_pct,days_inventory,stockout_risk
20220819,10,101,Electronics,53,24,144,29.73,34.1,17.84,11.89,40.0,32.63,1.0691,0,0.0,0.44,1
20220820,10,101,Electronics,39,54,144,18.21,15.42,10.92,7.28,40.0,19.93,0.9178,0,0.0,1.35,1
20220821,10,101,Electronics,39,27,144,36.93,36.61,22.16,14.77,40.0,33.46,0.9943,0,0.0,0.68,1
20220822,10,101,Electronics,22,12,144,65.97,74.9,39.58,26.39,40.0,72.17,1.0647,1,30.18,0.52,1
20220823,10,101,Electronics,37,59,144,60.48,52.72,36.29,24.19,40.0,66.27,0.9328,0,0.0,1.55,1
20220824,10,101,Electronics,31,30,144,14.8,16.49,8.88,5.92,40.0,15.89,1.0519,0,0.0,0.94,1
20220825,10,101,Electronics,40,23,144,20.61,17.58,12.37,8.25,40.0,22.43,0.9213,0,0.0,0.56,1
20220826,10,101,Electronics,44,66,144,73.91,71.69,44.34,29.56,40.0,76.24,0.9842,0,0.0,1.47,1
20220827,10,101,Electronics,39,77,144,22.74,19.1,13.65,9.1,40.0,20.88,0.9144,0,0.0,1.93,1
20220828,10,101,Electronics,33,8,144,25.74,24.27,15.44,10.29,40.0,26.6,0.9693,0,0.0,0.24,1
20220829,10,101,Electronics,42,92,144,89.3,79.79,53.58,35.72,40.0,85.67,0.9448,0,0.0,2.14,1
20220830,10,101,Electronics,32,75,144,45.15,42.91,27.09,18.06,40.0,45.72,0.9739,0,0.0,2.27,1
20220831,10,101,Electronics,19,94,144,64.0,61.62,38.4,25.6,40.0,65.12,0.9805,0,0.0,4.7,1
20220901,10,101,Electronics,45,13,144,76.84,69.62,46.1,30.74,40.0,74.99,0.9512,0,0.0,0.28,1
20220902,10,101,Electronics,25,41,144,58.63,59.12,35.18,23.45,40.0,55.65,1.0033,0,0.0,1.58,1
20220903,10,101,Electronics,23,50,144,49.48,48.52,29.69,19.79,40.0,51.64,0.9893,0,0.0,2.08,1
20220904,10,101,Electronics,35,79,144,14.54,16.55,8.72,5.81,40.0,14.19,1.0634,0,0.0,2.19,1
20220905,10,101,Electronics,40,82,144,48.92,55.73,29.35,19.57,40.0,48.78,1.0662,0,0.0,2.0,1
20220906,10,101,Electronics,37,20,144,36.19,39.21,21.71,14.48,40.0,33.22,1.0395,0,0.0,0.53,1
20220907,10,101,Electronics,40,94,144,58.33,48.99,35.0,23.33,40.0,53.92,0.9156,0,0.0,2.29,1
20220908,10,101,Electronics,50,60,144,63.61,72.9,38.16,25.44,40.0,67.34,1.0697,0,0.0,1.18,1
20220909,10,101,Electronics,36,11,144,90.2,93.01,54.12,36.08,40.0,95.9,1.0149,0,0.0,0.3,1
20220910,10,101,Electronics,56,30,144,50.49,59.75,30.29,20.19,40.0,47.58,1.0868,0,0.0,0.53,1
20220911,10,101,Electronics,34,76,144,56.73,49.94,34.04,22.69,40.0,59.79,0.9374,0,0.0,2.17,1
20220912,10,101,Electronics,40,43,144,33.82,36.73,20.29,13.53,40.0,34.96,1.0406,1,28.72,1.05,1
20220913,10,101,Electronics,36,51,144,55.25,53.4,33.15,22.1,40.0,52.32,0.9822,0,0.0,1.38,1
20220914,10,101,Electronics,30,39,144,55.98,55.2,33.59,22.39,40.0,57.18,0.9921,0,0.0,1.26,1
20220915,10,101,Electronics,28,61,144,33.2,34.72,19.92,13.28,40.0,33.18,1.021,0,0.0,2.1,1
20220916,10,101,Electronics,23,43,144,28.67,26.6,17.2,11.47,40.0,29.96,0.9614,1,20.23,1.79,1
20220917,10,101,Electronics,20,46,144,88.08,84.59,52.85,35.23,40.0,95.23,0.9794,0,0.0,2.19,1
20220918,10,101,Electronics,22,74,144,39.7,37.52,23.82,15.88,40.0,38.55,0.9709,1,25.57,3.22,1
20220919,10,101,Electronics,42,31,144,23.24,20.75,13.94,9.3,40.0,23.89,0.9428,0,0.0,0.72,1
20220920,10,101,Electronics,31,90,144,70.1,65.39,42.06,28.04,40.0,72.48,0.9651,0,0.0,2.81,1
20220921,10,101,Electronics,23,91,144,72.9,71.26,43.74,29.16,40.0,72.4,0.988,1,26.87,3.79,1
20220922,10,101,Electronics,29,84,144,83.88,96.4,50.33,33.55,40.0,82.36,1.0714,0,0.0,2.8,1
20220923,10,101,Electronics,42,20,144,67.92,84.85,40.75,27.17,40.0,70.17,1.1169,0,0.0,0.47,1
20220924,10,101,Electronics,27,9,144,83.85,93.81,50.31,33.54,40.0,87.83,1.0571,0,0.0,0.32,1
20220925,10,101,Electronics,30,88,144,38.16,35.71,22.9,15.26,40.0,39.1,0.9661,1,32.66,2.84,1
20220926,10,101,Electronics,36,18,144,29.23,25.86,17.54,11.69,40.0,26.99,0.9389,0,0.0,0.49,1
20220927,10,101,Electronics,41,6,144,41.94,44.04,25.17,16.78,40.0,45.61,1.0235,0,0.0,0.14,1
20220928,10,101,Electronics,49,59,144,39.28,40.97,23.57,15.71,40.0,36.62,1.02,0,0.0,1.18,1
20220929,10,101,Electronics,25,16,144,65.54,63.84,39.32,26.22,40.0,71.18,0.9862,1,34.52,0.62,1
20220930,10,101,Electronics,32,84,144,54.51,47.35,32.71,21.8,40.0,51.37,0.9312,0,0.0,2.55,1
20221001,10,101,Electronics,39,95,144,34.32,42.41,20.59,13.73,40.0,35.66,1.1101,0,0.0,2.38,1
20221002,10,101,Electronics,31,58,144,103.45,97.93,62.07,41.38,40.0,99.59,0.9725,0,0.0,1.81,1
20221003,10,101,Electronics,32,56,144,31.11,26.83,18.66,12.44,40.0,31.12,0.9273,0,0.0,1.7,1
20221004,10,101,Electronics,37,96,144,25.99,27.44,15.59,10.4,40.0,25.01,1.0256,0,0.0,2.53,1
20221005,10,101,Electronics,37,10,144,44.1,52.36,26.46,17.64,40.0,39.69,1.0884,1,28.08,0.26,1
20221006,10,101,Electronics,25,93,144,43.92,46.01,26.35,17.57,40.0,40.04,1.0223,0,0.0,3.58,1
20221007,10,101,Electronics,34,77,144,21.46,19.91,12.88,8.59,40.0,21.17,0.9609,0,0.0,2.2,1
20221008,10,101,Electronics,26,20,144,23.76,21.34,14.25,9.5,40.0,21.68,0.9459,0,0.0,0.74,1
20221009,10,101,Electronics,28,56,144,112.24,99.72,67.35,44.9,40.0,104.92,0.9421,0,0.0,1.93,1
20221010,10,101,Electronics,29,11,144,94.89,87.08,56.94,37.96,40.0,95.38,0.9574,0,0.0,0.37,1
20221011,10,101,Electronics,43,9,144,28.68,30.04,17.21,11.47,40.0,25.87,1.0216,0,0.0,0.2,1
20221012,10,101,Electronics,44,62,144,45.16,55.91,27.1,18.06,40.0,42.36,1.1115,0,0.0,1.38,1
20221013,10,101,Electronics,26,89,144,48.18,42.5,28.91,19.27,40.0,45.28,0.9382,1,11.28,3.3,1
20221014,10,101,Electronics,35,59,144,42.21,46.57,25.32,16.88,40.0,39.25,1.0492,1,35.94,1.64,1
20221015,10,101,Electronics,47,97,144,37.86,35.7,22.72,15.14,40.0,37.06,0.9697,0,0.0,2.02,1
20221016,10,101,Electronics,38,64,144,94.54,81.73,56.73,37.82,40.0,86.53,0.9293,0,0.0,1.64,1
20221017,10,101,Electronics,27,25,144,84.78,94.08,50.87,33.91,40.0,90.3,1.0528,0,0.0,0.89,1
20221018,10,101,Electronics,37,91,144,46.89,47.84,28.13,18.75,40.0,47.06,1.0091,0,0.0,2.39,1
20221019,10,101,Electronics,32,12,144,78.06,77.68,46.84,31.22,40.0,70.91,0.9969,1,31.49,0.36,1
20221020,10,101,Electronics,31,15,144,17.5,21.13,10.5,7.0,40.0,19.15,1.0955,0,0.0,0.47,1
20221021,10,101,Electronics,44,62,144,76.89,81.63,46.13,30.75,40.0,70.71,1.0297,0,0.0,1.38,1
20221022,10,101,Electronics,40,70,144,72.46,79.97,43.47,28.98,40.0,74.88,1.0499,1,17.66,1.71,1
20221023,10,101,Electronics,47,93,144,30.76,37.16,18.45,12.3,40.0,30.94,1.0974,1,39.05,1.94,1
20221024,10,101,Electronics,36,57,144,76.02,82.89,45.61,30.41,40.0,82.41,1.0435,0,0.0,1.54,1
20221025,10,101,Electronics,39,14,144,58.15,67.4,34.89,23.26,40.0,56.26,1.0757,0,0.0,0.35,1
20221026,10,101,Electronics,23,93,144,32.35,34.09,19.41,12.94,40.0,30.17,1.025,0,0.0,3.88,1
20221027,10,101,Electronics,20,55,144,100.52,93.91,60.31,40.21,40.0,108.3,0.9661,0,0.0,2.62,1
20221028,10,101,Electronics,31,17,144,44.27,39.3,26.56,17.71,40.0,41.8,0.9412,0,0.0,0.53,1
20221029,10,101,Electronics,36,27,144,80.41,78.6,48.25,32.17,40.0,82.93,0.988,0,0.0,0.73,1
20221030,10,101,Electronics,31,83,144,73.22,61.33,43.93,29.29,40.0,67.24,0.9146,0,0.0,2.59,1
20221031,10,101,Electronics,37,48,144,48.62,56.51,29.17,19.45,40.0,50.88,1.0771,0,0.0,1.26,1
20221101,10,101,Electronics,39,33,144,65.4,65.18,39.24,26.16,40.0,60.08,0.9976,0,0.0,0.82,1
20221102,10,101,Electronics,23,12,144,87.19,89.56,52.31,34.87,40.0,86.51,1.0129,1,17.4,0.5,1
20221103,10,101,Electronics,31,93,144,91.85,76.75,55.11,36.74,40.0,92.86,0.9136,0,0.0,2.91,1
20221104,10,101,Electronics,31,45,144,58.95,67.36,35.37,23.58,40.0,57.48,1.068,0,0.0,1.41,1
20221105,10,101,Electronics,35,82,144,67.84,59.55,40.71,27.14,40.0,63.81,0.9362,0,0.0,2.28,1
20221106,10,101,Electronics,39,99,144,43.07,46.27,25.84,17.23,40.0,41.4,1.0353,0,0.0,2.48,1
20221107,10,101,Electronics,50,28,144,94.44,99.69,56.66,37.77,40.0,89.1,1.0269,1,29.89,0.55,1
20221108,10,101,Electronics,35,78,144,13.21,15.16,7.93,5.28,40.0,13.53,1.0673,0,0.0,2.17,1
20221109,10,101,Electronics,35,18,144,69.07,82.51,41.44,27.63,40.0,72.16,1.0921,1,16.76,0.5,1
20221110,10,101,Electronics,61,28,144,61.38,74.75,36.83,24.55,40.0,63.55,1.1027,0,0.0,0.45,1
20221111,10,101,Electronics,29,26,144,42.87,37.93,25.72,17.15,40.0,44.54,0.9396,0,0.0,0.87,1
20221112,10,101,Electronics,39,68,144,87.04,98.47,52.22,34.82,40.0,87.39,1.063,0,0.0,1.7,1
20221113,10,101,Electronics,31,96,144,27.79,25.4,16.68,11.12,40.0,29.11,0.9543,0,0.0,3.0,1
20221114,10,101,Electronics,26,21,144,99.69,94.31,59.82,39.88,40.0,102.44,0.9722,0,0.0,0.78,1
20221115,10,101,Electronics,38,14,144,32.39,30.15,19.44,12.96,40.0,31.32,0.9633,1,10.73,0.36,1
20221116,10,101,Electronics,28,85,144,77.92,85.69,46.75,31.17,40.0,84.61,1.0481,0,0.0,2.93,1
20221117,10,101,Electronics,31,68,144,22.56,19.77,13.54,9.02,40.0,21.14,0.9341,0,0.0,2.12,1
20221118,10,101,Electronics,28,74,144,53.58,53.95,32.15,21.43,40.0,54.98,1.0025,1,37.12,2.55,1
20221119,10,101,Electronics,33,61,144,102.64,92.3,61.59,41.06,40.0,107.8,0.9478,0,0.0,1.79,1
20221120,10,101,Electronics,39,34,144,79.71,96.31,47.82,31.88,40.0,72.31,1.0986,0,0.0,0.85,1
20221121,10,101,Electronics,36,99,144,42.84,38.43,25.7,17.14,40.0,42.41,0.946,0,0.0,2.68,1
20221122,10,101,Electronics,40,60,144,20.45,20.56,12.27,8.18,40.0,18.6,1.0001,0,0.0,1.46,1
20221123,10,101,Electronics,49,74,144,58.9,62.77,35.34,23.56,40.0,63.61,1.0314,1,29.91,1.48,1
20221124,10,101,Electronics,33,75,144,99.22,96.89,59.53,39.69,40.0,97.11,0.9877,0,0.0,2.21,1
20221125,10,101,Electronics,41,73,144,86.03,81.96,51.62,34.41,40.0,88.69,0.9754,0,0.0,1.74,1
20221126,10,101,Electronics,40,93,144,62.14,63.05,37.29,24.86,40.0,67.7,1.0065,0,0.0,2.27,1
20221127,10,101,Electronics,39,75,144,24.71,30.56,14.83,9.89,40.0,25.62,1.1097,0,0.0,1.88,1
20221128,10,101,Electronics,56,32,144,87.62,98.34,52.57,35.05,40.0,91.53,1.0588,1,31.24,0.56,1
20221129,10,101,Electronics,34,89,144,50.96,61.2,30.58,20.38,40.0,47.3,1.0948,0,0.0,2.54,1
20221130,10,101,Electronics,18,20,144,28.0,33.37,16.8,11.2,40.0,27.5,1.0898,0,0.0,1.05,1
20221201,10,101,Electronics,57,14,144,50.62,61.36,30.37,20.25,40.0,55.46,1.0999,0,0.0,0.24,1
20221202,10,101,Electronics,42,25,144,53.6,57.27,32.16,21.44,40.0,50.0,1.0327,0,0.0,0.58,1
20221203,10,101,Electronics,43,90,144,79.94,79.32,47.96,31.98,40.0,74.53,0.9955,0,0.0,2.05,1
20221204,10,101,Electronics,38,32,144,97.76,95.46,58.66,39.1,40.0,103.08,0.9877,1,11.96,0.82,1
20221205,10,101,Electronics,37,10,144,63.34,54.43,38.01,25.34,40.0,61.72,0.9263,0,0.0,0.26,1
20221206,10,101,Electronics,75,73,144,40.84,48.78,24.51,16.34,40.0,44.64,1.0915,0,0.0,0.96,1
20221207,10,101,Electronics,47,89,144,54.42,59.48,32.65,21.77,40.0,52.38,1.0445,0,0.0,1.85,1
20221208,10,101,Electronics,50,86,144,36.67,31.65,22.0,14.67,40.0,34.16,0.9277,0,0.0,1.69,1
20221209,10,101,Electronics,41,12,144,76.39,82.43,45.83,30.55,40.0,82.4,1.0381,0,0.0,0.29,1
20221210,10,101,Electronics,39,74,144,27.26,27.93,16.36,10.9,40.0,29.81,1.0103,0,0.0,1.85,1
20221211,10,101,Electronics,32,34,144,27.4,25.0,16.44,10.96,40.0,28.13,0.9535,0,0.0,1.03,1
20221212,10,101,Electronics,43,31,144,87.35,89.96,52.41,34.94,40.0,90.62,1.0142,1,10.88,0.7,1
20221213,10,101,Electronics,49,96,144,75.09,84.95,45.05,30.04,40.0,80.47,1.0629,0,0.0,1.92,1
20221214,10,101,Electronics,41,48,144,66.09,60.97,39.66,26.44,40.0,72.55,0.9597,0,0.0,1.14,1
20221215,10,101,Electronics,52,80,144,65.16,70.39,39.09,26.06,40.0,63.01,1.0386,0,0.0,1.51,1
20221216,10,101,Electronics,36,66,144,85.37,75.52,51.22,34.15,40.0,89.11,0.94,0,0.0,1.78,1
20221217,10,101,Electronics,46,27,144,100.77,91.96,60.46,40.31,40.0,103.21,0.9548,0,0.0,0.57,1
20221218,10,101,Electronics,34,19,144,85.53,86.52,51.32,34.21,40.0,81.32,1.0052,1,32.18,0.54,1
20221219,10,101,Electronics,51,5,144,22.26,24.04,13.36,8.9,40.0,23.76,1.0369,0,0.0,0.1,1
20221220,10,101,Electronics,34,29,144,75.05,69.64,45.03,30.02,40.0,70.78,0.9627,0,0.0,0.83,1
20221221,10,101,Electronics,55,80,144,23.01,20.82,13.81,9.21,40.0,21.78,0.9491,0,0.0,1.43,1
20221222,10,101,Electronics,38,10,144,23.22,20.02,13.93,9.29,40.0,24.01,0.9267,0,0.0,0.26,1
20221223,10,101,Electronics,56,76,144,23.92,24.43,14.35,9.57,40.0,22.14,1.0087,0,0.0,1.33,1
20221224,10,101,Electronics,45,29,144,82.5,83.2,49.5,33.0,40.0,81.21,1.0036,1,38.99,0.63,1
20221225,10,101,Electronics,52,49,144,27.98,25.83,16.79,11.19,40.0,30.57,0.9592,0,0.0,0.92,1
20221226,10,101,Electronics,48,23,144,46.29,40.9,27.78,18.52,40.0,49.74,0.939,1,31.11,0.47,1
20221227,10,101,Electronics,31,79,144,51.12,60.96,30.67,20.45,40.0,46.77,1.0909,0,0.0,2.47,1
20221228,10,101,Electronics,43,72,144,80.12,77.07,48.07,32.05,40.0,86.16,0.9802,0,0.0,1.64,1
20221229,10,101,Electronics,61,52,144,40.33,43.08,24.2,16.13,40.0,36.58,1.0323,0,0.0,0.84,1
20221230,10,101,Electronics,45,25,144,113.78,99.61,68.27,45.51,40.0,103.85,0.9352,0,0.0,0.54,1
20221231,10,101,Electronics,62,92,144,55.76,65.91,33.46,22.3,40.0,60.84,1.0863,1,30.83,1.46,1
20230101,10,101,Electronics,49,50,144,25.6,21.99,15.36,10.24,40.0,27.0,0.925,0,0.0,1.0,1
20230102,10,101,Electronics,64,24,144,88.81,90.86,53.28,35.52,40.0,93.94,1.011,0,0.0,0.37,1
20230103,10,101,Electronics,66,8,144,61.82,72.5,37.09,24.73,40.0,60.39,1.0821,0,0.0,0.12,1
20230104,10,101,Electronics,58,5,144,83.13,70.44,49.88,33.25,40.0,79.29,0.9199,0,0.0,0.08,1
20230105,10,101,Electronics,61,65,144,72.73,90.78,43.64,29.09,40.0,72.33,1.1165,1,14.2,1.05,1
20230106,10,101,Electronics,43,44,144,45.8,38.53,27.48,18.32,40.0,45.52,0.9162,0,0.0,1.0,1
20230107,10,101,Electronics,28,65,144,57.33,55.31,34.4,22.93,40.0,51.66,0.9815,1,16.57,2.24,1
20230108,10,101,Electronics,66,53,144,15.28,18.12,9.17,6.11,40.0,14.42,1.0855,0,0.0,0.79,1
20230109,10,101,Electronics,46,92,144,17.1,18.77,10.26,6.84,40.0,15.69,1.0446,0,0.0,1.96,1
20230110,10,101,Electronics,63,17,144,23.15,24.68,13.89,9.26,40.0,23.96,1.0302,1,23.52,0.27,1
20230111,10,101,Electronics,54,44,144,81.41,94.0,48.85,32.57,40.0,80.14,1.0739,0,0.0,0.8,1
20230112,10,101,Electronics,33,49,144,100.04,92.15,60.02,40.01,40.0,104.41,0.9593,0,0.0,1.44,1
20230113,10,101,Electronics,56,50,144,87.4,76.32,52.44,34.96,40.0,79.55,0.9339,0,0.0,0.88,1
20230114,10,101,Electronics,43,98,144,20.89,20.06,12.54,8.36,40.0,22.15,0.9775,0,0.0,2.23,1
20230115,10,101,Electronics,54,44,144,23.72,22.84,14.23,9.49,40.0,24.92,0.9792,1,12.41,0.8,1
20230116,10,101,Electronics,59,70,144,53.13,45.16,31.88,21.25,40.0,57.26,0.921,0,0.0,1.17,1
20230117,10,101,Electronics,69,77,144,49.35,57.68,29.61,19.74,40.0,50.46,1.08,0,0.0,1.1,1
20230118,10,101,Electronics,43,85,144,64.92,76.54,38.95,25.97,40.0,67.45,1.085,0,0.0,1.93,1
20230119,10,101,Electronics,58,83,144,44.32,53.15,26.59,17.73,40.0,40.27,1.0939,1,26.76,1.41,1
20230120,10,101,Electronics,60,58,144,48.22,44.17,28.93,19.29,40.0,51.61,0.9561,0,0.0,0.95,1
20230121,10,101,Electronics,57,34,144,21.96,21.6,13.18,8.79,40.0,21.73,0.9894,0,0.0,0.59,1
20230122,10,101,Electronics,48,79,144,97.05,84.91,58.23,38.82,40.0,98.65,0.9349,0,0.0,1.61,1
20230123,10,101,Electronics,59,37,144,71.53,66.09,42.92,28.61,40.0,71.9,0.9606,0,0.0,0.62,1
20230124,10,101,Electronics,50,78,144,30.77,29.08,18.46,12.31,40.0,31.67,0.9705,0,0.0,1.53,1
20230125,10,101,Electronics,64,15,144,36.42,43.95,21.85,14.57,40.0,35.05,1.097,0,0.0,0.23,1
20230126,10,101,Electronics,76,54,144,62.89,66.49,37.73,25.16,40.0,62.71,1.0274,1,25.16,0.7,1
20230127,10,101,Electronics,50,31,144,92.45,96.94,55.47,36.98,40.0,87.07,1.0234,0,0.0,0.61,1
20230128,10,101,Electronics,46,34,144,48.1,50.2,28.86,19.24,40.0,44.54,1.0205,0,0.0,0.72,1
20230129,10,101,Electronics,51,39,144,44.16,46.48,26.49,17.66,40.0,47.59,1.0249,0,0.0,0.75,1
20230130,10,101,Electronics,34,26,144,101.78,85.27,61.07,40.71,40.0,102.62,0.9149,0,0.0,0.74,1
20230131,10,101,Electronics,38,90,144,63.1,62.07,37.86,25.24,40.0,59.91,0.991,0,0.0,2.31,1
20230201,10,101,Electronics,43,89,144,51.19,45.28,30.72,20.48,40.0,49.58,0.9395,0,0.0,2.02,1
20230202,10,101,Electronics,61,5,144,99.39,97.15,59.63,39.76,40.0,100.99,0.9882,1,23.32,0.08,1
20230203,10,101,Electronics,59,28,144,67.93,68.23,40.76,27.17,40.0,69.57,1.0015,0,0.0,0.47,1
20230204,10,101,Electronics,73,21,144,39.64,48.59,23.78,15.85,40.0,41.31,1.1058,0,0.0,0.28,1
20230205,10,101,Electronics,36,51,144,27.23,26.25,16.34,10.89,40.0,29.24,0.9801,1,33.72,1.38,1
20230206,10,101,Electronics,65,24,144,28.62,25.61,17.17,11.45,40.0,28.43,0.9442,1,39.09,0.36,1
20230207,10,101,Electronics,59,74,144,96.17,95.67,57.7,38.47,40.0,97.87,0.9969,0,0.0,1.23,1
20230208,10,101,Electronics,56,92,144,34.63,39.29,20.78,13.85,40.0,34.22,1.0637,0,0.0,1.61,1
20230209,10,101,Electronics,65,95,144,87.96,93.09,52.78,35.19,40.0,86.34,1.0282,0,0.0,1.44,1
20230210,10,101,Electronics,59,39,144,82.34,79.98,49.4,32.93,40.0,77.4,0.985,1,35.62,0.65,1
20230211,10,101,Electronics,52,17,144,59.59,52.33,35.75,23.84,40.0,65.21,0.9363,0,0.0,0.32,1
20230212,10,101,Electronics,65,26,144,85.52,77.39,51.31,34.21,40.0,88.73,0.9507,0,0.0,0.39,1
20230213,10,101,Electronics,50,70,144,63.06,73.87,37.84,25.23,40.0,60.96,1.0814,0,0.0,1.37,1
20230214,10,101,Electronics,39,39,144,66.96,59.93,40.18,26.78,40.0,73.63,0.9453,0,0.0,0.97,1
20230215,10,101,Electronics,67,41,144,78.4,85.42,47.04,31.36,40.0,70.65,1.0431,0,0.0,0.6,1
20230216,10,101,Electronics,62,5,144,95.36,84.86,57.22,38.14,40.0,101.96,0.9429,0,0.0,0.08,1
20230217,10,101,Electronics,56,34,144,22.42,22.53,13.45,8.97,40.0,20.29,1.0003,0,0.0,0.6,1
20230218,10,101,Electronics,48,81,144,64.93,61.68,38.96,25.97,40.0,70.75,0.9738,1,38.65,1.65,1
20230219,10,101,Electronics,61,20,144,54.66,59.42,32.79,21.86,40.0,54.42,1.0417,1,31.3,0.32,1
20230220,10,101,Electronics,52,38,144,63.4,71.68,38.04,25.36,40.0,60.62,1.0625,0,0.0,0.72,1
20230221,10,101,Electronics,56,57,144,90.42,93.98,54.25,36.17,40.0,96.61,1.019,0,0.0,1.0,1
20230222,10,101,Electronics,74,23,144,27.36,33.64,16.42,10.95,40.0,26.59,1.1067,0,0.0,0.31,1
20230223,10,101,Electronics,21,14,144,29.4,25.45,17.64,11.76,40.0,31.29,0.9287,0,0.0,0.64,1
20230224,10,101,Electronics,61,54,144,69.88,69.15,41.93,27.95,40.0,72.87,0.9941,0,0.0,0.87,1
20230225,10,101,Electronics,45,91,144,85.09,83.34,51.05,34.03,40.0,88.84,0.9891,0,0.0,1.98,1
20230226,10,101,Electronics,56,79,144,32.84,28.48,19.7,13.13,40.0,31.33,0.93,0,0.0,1.39,1
20230227,10,101,Electronics,73,90,144,20.78,23.73,12.47,8.31,40.0,21.64,1.0661,1,35.18,1.22,1
20230228,10,101,Electronics,75,68,144,13.77,15.32,8.26,5.51,40.0,13.27,1.051,1,20.81,0.89,1
20230301,10,101,Electronics,68,19,144,43.19,37.98,25.91,17.28,40.0,47.02,0.9367,0,0.0,0.28,1
20230302,10,101,Electronics,48,55,144,55.29,47.07,33.17,22.11,40.0,50.75,0.9219,0,0.0,1.12,1
20230303,10,101,Electronics,79,14,144,54.41,56.97,32.65,21.77,40.0,50.49,1.0223,0,0.0,0.17,1
20230304,10,101,Electronics,76,28,144,78.07,89.42,46.84,31.23,40.0,82.15,1.0695,0,0.0,0.36,1
20230305,10,101,Electronics,65,16,144,68.68,74.72,41.21,27.47,40.0,75.54,1.0423,1,24.96,0.24,1
20230306,10,101,Electronics,53,51,144,54.72,47.74,32.83,21.89,40.0,50.46,0.9331,0,0.0,0.94,1
20230307,10,101,Electronics,64,17,144,64.51,80.52,38.7,25.8,40.0,63.42,1.1164,0,0.0,0.26,1
20230308,10,101,Electronics,60,58,144,53.43,46.55,32.06,21.37,40.0,57.5,0.9325,0,0.0,0.95,1
20230309,10,101,Electronics,51,11,144,75.74,72.61,45.45,30.3,40.0,70.07,0.9785,0,0.0,0.21,1
20230310,10,101,Electronics,62,32,144,80.32,97.84,48.19,32.13,40.0,83.74,1.103,0,0.0,0.51,1
20230311,10,101,Electronics,57,58,144,82.96,90.67,49.77,33.18,40.0,83.22,1.0448,0,0.0,1.0,1
20230312,10,101,Electronics,66,41,144,69.32,86.02,41.59,27.73,40.0,75.02,1.1131,0,0.0,0.61,1
20230313,10,101,Electronics,64,28,144,88.82,75.3,53.29,35.53,40.0,92.81,0.9202,0,0.0,0.43,1
20230314,10,101,Electronics,59,69,144,17.78,18.54,10.67,7.11,40.0,17.11,1.0183,0,0.0,1.15,1
20230315,10,101,Electronics,58,10,144,81.39,80.7,48.83,32.55,40.0,80.34,0.9952,0,0.0,0.17,1
20230316,10,101,Electronics,61,11,144,48.27,44.05,28.96,19.31,40.0,46.8,0.9544,0,0.0,0.18,1
20230317,10,101,Electronics,66,55,144,13.9,15.12,8.34,5.56,40.0,12.58,1.0389,0,0.0,0.82,1
20230318,10,101,Electronics,59,76,144,90.72,81.57,54.43,36.29,40.0,85.41,0.9477,0,0.0,1.27,1
20230319,10,101,Electronics,61,81,144,99.14,91.45,59.48,39.66,40.0,104.05,0.96,0,0.0,1.31,1
20230320,10,101,Electronics,64,13,144,23.56,19.92,14.14,9.43,40.0,22.33,0.9174,0,0.0,0.2,1
20230321,10,101,Electronics,78,21,144,74.4,70.33,44.64,29.76,40.0,70.31,0.9716,0,0.0,0.27,1
20230322,10,101,Electronics,64,14,144,28.29,26.97,16.97,11.32,40.0,27.24,0.9747,0,0.0,0.22,1
20230323,10,101,Electronics,75,51,144,99.51,98.44,59.71,39.81,40.0,107.82,0.9941,0,0.0,0.67,1
20230324,10,101,Electronics,63,50,144,63.52,54.95,38.11,25.41,40.0,57.96,0.9293,1,10.24,0.78,1
20230325,10,101,Electronics,42,65,144,67.19,68.63,40.32,26.88,40.0,73.23,1.0099,0,0.0,1.51,1
20230326,10,101,Electronics,59,66,144,79.4,67.78,47.64,31.76,40.0,78.76,0.9233,0,0.0,1.1,1
20230327,10,101,Electronics,66,48,144,42.34,51.79,25.4,16.94,40.0,45.71,1.1047,0,0.0,0.72,1
20230328,10,101,Electronics,42,54,144,31.92,26.64,19.15,12.77,40.0,34.18,0.9122,0,0.0,1.26,1
20230329,10,101,Electronics,45,93,144,84.94,96.65,50.96,33.97,40.0,92.06,1.0661,0,0.0,2.02,1
20230330,10,101,Electronics,75,10,144,26.72,33.19,16.03,10.69,40.0,25.07,1.1123,0,0.0,0.13,1
20230331,10,101,Electronics,57,70,144,108.53,92.17,65.12,43.41,40.0,118.67,0.9211,0,0.0,1.21,1
20230401,10,101,Electronics,65,98,144,97.18,87.61,58.31,38.87,40.0,99.91,0.949,0,0.0,1.48,1
20230402,10,101,Electronics,61,13,144,29.58,28.83,17.75,11.83,40.0,31.56,0.9856,0,0.0,0.21,1
20230403,10,101,Electronics,80,47,144,48.02,47.04,28.81,19.21,40.0,43.66,0.9887,0,0.0,0.58,1
20230404,10,101,Electronics,54,31,144,30.3,30.12,18.18,12.12,40.0,27.44,0.9954,0,0.0,0.56,1
20230405,10,101,Electronics,77,13,144,60.43,71.31,36.26,24.17,40.0,56.24,1.0854,0,0.0,0.17,1
20230406,10,101,Electronics,26,71,144,95.96,96.16,57.57,38.38,40.0,93.89,1.0005,0,0.0,2.63,1
20230407,10,101,Electronics,80,95,144,109.85,93.07,65.91,43.94,40.0,104.92,0.92,0,0.0,1.17,1
